Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin
Araken,Brazil,,FW, (1905-07-17),0,,Flamengo*,Brazil
Benedicto,Brazil,,FW, (1906-10-30),0,,Botafogo,Brazil
Brilhante,Brazil,,DF, (1904-11-05),0,,Vasco da Gama,Brazil
Carvalho Leite,Brazil,,FW, (1912-06-25),0,,Botafogo,Brazil
Fausto,Brazil,,DF, (1905-01-28),0,,Vasco da Gama,Brazil
Fernando,Brazil,,MF, (1906-03-01),0,,Fluminense,Brazil
Fortes,Brazil,,MF, (1901-09-09),13,,Fluminense,Brazil
Hermógenes,Brazil,,DF, (1908-11-04),0,,America-RJ,Brazil
Itália,Brazil,,DF, (1907-05-22),0,,Vasco da Gama,Brazil
Ivan Mariz,Brazil,,MF, (1910-05-16),0,,Fluminense,Brazil
Joel,Brazil,,GK, (1904-05-01),0,,America-RJ,Brazil
Manoelzinho,Brazil,,FW, (1907-08-22),0,,Ypiranga-RJ,Brazil
Moderato,Brazil,,FW, (1902-07-14),4,,Flamengo,Brazil
Nilo,Brazil,,FW, (1903-04-03),10,,Botafogo,Brazil
Oscarino,Brazil,,MF, (1907-01-17),0,,Ypiranga-RJ,Brazil
Pamplona,Brazil,,MF, (1904-03-24),2,,Botafogo,Brazil
Poly,Brazil,,FW, (1909-01-26),0,,Americano-RJ,Brazil
Preguinho (c),Brazil,,FW, (1905-02-08),0,,Fluminense,Brazil
Russinho,Brazil,,FW, (1902-12-18),0,,Vasco da Gama,Brazil
Teóphilo,Brazil,,FW, (1900-04-11),0,,São Cristóvão,Brazil
Velloso,Brazil,,GK, (1908-09-25),0,,Fluminense,Brazil
Zé Luiz,Brazil,,DF, (1904-11-16),0,,São Cristóvão,Brazil
