Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin
Jaroslav Bouček,Czechoslovakia,,MF, (1912-11-13),22.0,,AC Sparta Prague,Czechoslovakia
Vojtěch Bradáč,Czechoslovakia,,FW, (1913-10-06),7.0,,SK Slavia Prague,Czechoslovakia
Jaroslav Burgr,Czechoslovakia,,DF, (1906-03-07),51.0,,AC Sparta Prague,Czechoslovakia
Karel Burkert,Czechoslovakia,,GK, (1909-12-01),1.0,,SK Židenice,Czechoslovakia
Karel Černý,Czechoslovakia,,DF, (1910-02-01),,,SK Slavia Prague,Czechoslovakia
Ferdinand Daučík,Czechoslovakia,,DF, (1910-05-30),10.0,,SK Slavia Prague,Czechoslovakia
Václav Horák,Czechoslovakia,,FW, (1912-09-27),9.0,,SK Slavia Prague,Czechoslovakia
Karel Kolský,Czechoslovakia,,MF, (1914-09-21),10.0,,AC Sparta Prague,Czechoslovakia
Vlastimil Kopecký,Czechoslovakia,,MF, (1912-10-14),13.0,,SK Slavia Prague,Czechoslovakia
Josef Košťálek,Czechoslovakia,,MF, (1909-08-31),36.0,,AC Sparta Prague,Czechoslovakia
Arnošt Kreuz,Czechoslovakia,,FW, (1912-05-09),2.0,,SK Pardubice,Czechoslovakia
Josef Ludl,Czechoslovakia,,FW, (1916-06-03),3.0,,Viktoria Žižkov,Czechoslovakia
Oldřich Nejedlý,Czechoslovakia,,FW, (1909-12-26),38.0,,AC Sparta Prague,Czechoslovakia
Otakar Nožíř,Czechoslovakia,,MF, (1917-03-12),0.0,,SK Slavia Prague,Czechoslovakia
Josef Orth,Czechoslovakia,,DF, (1916-05-20),,,ŠK Slovan Bratislava,Czechoslovakia
František Plánička,Czechoslovakia,,GK, (1904-06-02),71.0,,SK Slavia Prague,Czechoslovakia
Antonín Puč,Czechoslovakia,,FW, (1907-05-16),59.0,,SK Slavia Prague,Czechoslovakia
Jan Říha,Czechoslovakia,,FW, (1915-11-11),9.0,,AC Sparta Prague,Czechoslovakia
Oldřich Rulc,Czechoslovakia,,FW, (1911-03-28),15.0,,SK Židenice,Czechoslovakia
Karel Senecký,Czechoslovakia,,FW, (1919-03-17),2.0,,AC Sparta Prague,Czechoslovakia
Ladislav Šimůnek,Czechoslovakia,,FW, (1916-10-04),2.0,,SK Slavia Prague,Czechoslovakia
Josef Zeman,Czechoslovakia,,FW, (1915-01-23),3.0,,AC Sparta Prague,Czechoslovakia
