Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin
Félix,Brazil,1,GK, (1937-12-24),23,,Fluminense,Brazil
Brito,Brazil,2,DF, (1939-08-09),28,,Flamengo,Brazil
Piazza,Brazil,3,MF, (1943-02-25),16,,Cruzeiro,Brazil
Carlos Alberto (c),Brazil,4,DF, (1944-07-17),40,,Santos,Brazil
Clodoaldo,Brazil,5,MF, (1949-09-26),7,,Santos,Brazil
Marco Antônio,Brazil,6,DF, (1951-02-06),7,,Fluminense,Brazil
Jairzinho,Brazil,7,FW, (1944-12-25),45,,Botafogo,Brazil
Gérson,Brazil,8,MF, (1941-01-11),54,,São Paulo,Brazil
Tostão,Brazil,9,FW, (1947-01-25),36,,Cruzeiro,Brazil
Pelé,Brazil,10,FW, (1940-10-23),81,,Santos,Brazil
Rivellino,Brazil,11,MF, (1946-01-01),21,,Corinthians,Brazil
Ado,Brazil,12,GK, (1946-07-04),2,,Corinthians,Brazil
Roberto,Brazil,13,FW, (1944-07-31),9,,Botafogo,Brazil
Baldocchi,Brazil,14,DF, (1946-03-14),1,,Palmeiras,Brazil
Fontana,Brazil,15,DF, (1940-12-31),6,,Cruzeiro,Brazil
Everaldo,Brazil,16,DF, (1944-09-11),8,,Grêmio,Brazil
Joel Camargo,Brazil,17,DF, (1946-09-18),26,,Santos,Brazil
Paulo Cézar,Brazil,18,MF, (1949-06-16),14,,Botafogo,Brazil
Edu,Brazil,19,FW, (1949-08-06),29,,Santos,Brazil
Dario,Brazil,20,FW, (1946-03-04),3,,Atlético Mineiro,Brazil
Zé Maria,Brazil,21,DF, (1949-05-18),1,,Portuguesa,Brazil
Leão,Brazil,22,GK, (1949-07-11),2,,Palmeiras,Brazil
